model,unique_id,mase,floor_mase,beats_floor,improvement
PatchTST,HOBBIES_1_018_CA_1,0.36191474725083744,0.9103176354389946,True,0.6024302582292538
PatchTST,HOBBIES_1_018_TX_3,1.665817543775102,1.9003781195124319,True,0.12342837108517624
PatchTST,HOBBIES_1_033_TX_3,0.661706887846635,1.2491418835706787,True,0.4702708342825377
PatchTST,HOBBIES_1_044_CA_4,0.6114693729778211,0.8459312973584081,True,0.2771642627631131
PatchTST,HOBBIES_1_062_TX_2,0.8676045769470687,1.214349031914135,True,0.28553936788709366
PatchTST,HOBBIES_1_076_CA_3,1.7212974538099972,1.998728238708769,True,0.13880365500714564
PatchTST,HOBBIES_1_077_CA_1,2.2378373809029033,2.80013272939927,True,0.20081024824026805
PatchTST,HOBBIES_1_085_TX_1,0.9509039549585345,1.096764071103889,True,0.13299133331250257
PatchTST,HOBBIES_1_102_WI_1,0.7838266658613368,1.1351594907236313,True,0.3095008478837895
PatchTST,HOBBIES_1_112_CA_1,6.950652518653864,9.273809523809524,True,0.2505073022247438
PatchTST,HOBBIES_1_112_CA_4,9.151830580270493,15.932589285714286,True,0.4255905040823249
PatchTST,HOBBIES_1_124_WI_3,0.6651309840572949,0.9547821449712431,True,0.3033688495742368
PatchTST,HOBBIES_1_130_CA_4,0.9536371684544749,1.608176965237747,True,0.4070073200473353
PatchTST,HOBBIES_1_148_CA_4,0.7732924808002838,0.8387487882791264,True,0.07804041972226305
PatchTST,HOBBIES_1_157_CA_4,0.9100645098261924,0.7986525134559983,False,-0.1394999633671501
PatchTST,HOBBIES_1_173_CA_3,0.7668692652651932,0.8605150997062162,True,0.10882532389378663
PatchTST,HOBBIES_1_184_TX_1,0.6201933607641,1.2707763601130107,True,0.5119571151693867
PatchTST,HOBBIES_1_192_CA_2,1.3878680087326933,2.422352514588151,True,0.42705778767767044
PatchTST,HOBBIES_1_230_TX_2,0.7565398760389672,1.3145377942843806,True,0.4244822177586618
PatchTST,HOBBIES_1_240_TX_2,1.2423796650134384,1.5968757576114876,True,0.22199353387910625
PatchTST,HOBBIES_1_244_CA_3,0.7096428090455558,0.8075765186180079,True,0.12126864428901984
PatchTST,HOBBIES_1_268_TX_1,0.9521357191600278,1.1383874004391168,True,0.16361010426436995
PatchTST,HOBBIES_1_271_TX_1,0.8553135262045286,1.2546597739658645,True,0.3182904688966308
PatchTST,HOBBIES_1_278_TX_2,1.032218755086388,1.1865264116282859,True,0.1300499129472723
PatchTST,HOBBIES_1_279_TX_1,1.2069472304472089,1.5177325516290159,True,0.20476949041399573
PatchTST,HOBBIES_1_297_CA_1,1.2040658845125525,1.3871739399861744,True,0.13200078965976458
PatchTST,HOBBIES_1_299_TX_3,0.959684299472929,1.1449239896560843,True,0.16179212930877462
PatchTST,HOBBIES_1_306_CA_2,0.8829465093796344,1.0858956106959226,True,0.18689559043914294
PatchTST,HOBBIES_1_307_WI_2,0.7325361408986704,1.1471539794130654,True,0.3614317222928798
PatchTST,HOBBIES_1_308_WI_3,0.6317971691266924,1.0130969640761327,True,0.37637048423805786
PatchTST,HOBBIES_1_317_TX_1,0.8223421809009102,1.1105414037408396,True,0.2595123620507397
PatchTST,HOBBIES_1_320_CA_2,0.9480293911749329,1.1845626057517586,True,0.19967979187281093
PatchTST,HOBBIES_1_324_CA_1,1.12015059996987,1.4640093442361788,True,0.2348746923099122
PatchTST,HOBBIES_1_335_TX_3,37.01874985233106,38.504464285714285,True,0.03858551108148889
PatchTST,HOBBIES_1_340_WI_1,0.5457306153047091,1.1300562454196017,True,0.5170765901992129
PatchTST,HOBBIES_1_341_WI_3,0.5702357935541195,0.9119652937997791,True,0.37471765928922063
PatchTST,HOBBIES_1_342_TX_3,0.9347742498553409,1.08397425715741,True,0.13764165183528243
PatchTST,HOBBIES_1_343_TX_2,0.9196598485652665,1.1633471521407601,True,0.20947083862892246
PatchTST,HOBBIES_1_345_WI_1,0.9514502083924941,1.0443373615035842,True,0.08894362735175532
PatchTST,HOBBIES_1_346_TX_2,0.7587504290745011,1.1507442426100525,True,0.3406437321349993
PatchTST,HOBBIES_1_355_TX_1,1.8973038454408309,2.5843932798898517,True,0.2658610203777906
PatchTST,HOBBIES_1_369_CA_1,1.0224366293954137,1.0404393066367692,True,0.017302957631953886
PatchTST,HOBBIES_1_371_TX_3,0.5416297129505646,0.6552286046361631,True,0.17337291272361033
PatchTST,HOBBIES_1_373_WI_1,0.7643338429673687,0.9016229889029954,True,0.15226890576810426
PatchTST,HOBBIES_1_375_TX_1,1.4906049510646104,2.232178580214987,True,0.3322196690369431
PatchTST,HOBBIES_1_393_TX_1,0.42968010530149947,0.8828405831219025,True,0.5132981950353213
PatchTST,HOBBIES_1_398_WI_1,1.083622751330216,1.3289470091160034,True,0.1846004815112784
PatchTST,HOBBIES_1_413_TX_3,1.521883656725545,1.6953537856709213,True,0.10232090222792467
PatchTST,HOBBIES_1_417_WI_2,1.017738005433516,1.3596495991422417,True,0.2514703743702985
PatchTST,HOBBIES_1_421_WI_3,1.4994117587252844,1.7754341919702934,True,0.15546756646535698
PatchTST,HOBBIES_2_001_TX_1,0.35556221283000977,0.8464966035320918,True,0.579960260506196
PatchTST,HOBBIES_2_003_CA_4,0.4695964169746685,0.9680456936673592,True,0.5149026331643063
PatchTST,HOBBIES_2_033_CA_1,0.8169493851243397,1.549983375857891,True,0.4729302276082985
